,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
31,60.928444444444445,62.78786666666667,64.10431111111112,64.94455555555555,66.55077777777778,68.77425555555556,70.40814444444445,70.24312222222221,72.4388888888889,71.1237111111111,72.07861111111112,73.24513333333333,74.09423333333334,74.04131111111113,75.05668888888889,76.62635555555556,76.14765555555556,75.9800888888889,76.45502222222223,77.02192222222223,77.08113333333333,76.9261888888889,76.9261888888889,76.9261888888889,76.9261888888889
32,51.724,55.21921111111111,54.91308888888889,57.54722222222222,54.67244444444444,60.20156666666667,54.65862222222223,52.499366666666674,53.70561111111111,51.75233333333333,60.25824444444444,59.50995555555556,59.50995555555556,59.50995555555556,59.50995555555556,59.50995555555556,59.50995555555556,59.50995555555556,59.50995555555556,59.50995555555556,59.50995555555556,59.50995555555556,59.50995555555556,59.50995555555556,59.50995555555556
33,61.303844444444444,60.073077777777776,61.86255555555556,62.47921111111113,62.38473333333333,64.68630000000002,65.01385555555555,70.42202222222221,68.77047777777778,71.87956666666668,74.50112222222222,73.50970000000001,74.01106666666666,76.7346888888889,74.73293333333334,75.73317777777778,75.07685555555557,75.28722222222221,75.3603,76.23707777777776,75.79365555555555,75.87302222222223,75.56437777777778,75.56437777777778,75.56437777777778
34,51.10861111111112,52.0509,53.7377,53.84227777777778,57.164277777777784,54.72537777777777,55.14107777777778,51.3845,55.30109999999999,55.62862222222222,60.88058888888889,60.88058888888889,60.88058888888889,60.88058888888889,60.88058888888889,60.88058888888889,60.88058888888889,60.88058888888889,60.88058888888889,60.88058888888889,60.88058888888889,60.88058888888889,60.88058888888889,60.88058888888889,60.88058888888889
35,48.27537777777778,48.76544444444445,46.25723333333334,48.39757777777778,47.996966666666665,46.48401111111112,49.045100000000005,49.693888888888885,50.39051111111111,50.154966666666674,49.56161111111111,49.56161111111111,49.56161111111111,49.56161111111111,49.56161111111111,49.56161111111111,49.56161111111111,49.56161111111111,49.56161111111111,49.56161111111111,49.56161111111111,49.56161111111111,49.56161111111111,49.56161111111111,49.56161111111111
36,59.52507777777779,57.212155555555555,62.03703333333333,59.60444444444444,64.21516666666668,63.7944111111111,67.68705555555556,71.75611111111112,73.36106666666666,69.63467777777778,71.69691111111112,73.22373333333334,71.74728888888889,73.27159999999999,75.87173333333334,73.2375888888889,75.5606,75.4950888888889,75.67524444444444,75.67524444444444,75.67524444444444,75.67524444444444,75.67524444444444,75.67524444444444,75.67524444444444
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
